publicid,longitude,latitude,total_reports,mmi
2019p665661,176.456909179688,-38.8449096679688,1,3
2019p665661,175.248413085938,-38.9053344726562,1,4
2019p665661,174.105834960938,-39.0756225585938,9,4
2019p665661,176.775512695312,-39.6688842773438,1,3
2019p665661,175.215454101562,-38.3999633789062,1,3
2019p665661,176.105346679688,-38.7075805664062,8,5
2019p665661,175.610961914062,-40.3280639648438,11,4
2019p665661,173.259887695312,-41.3223266601562,1,3
2019p665661,174.281616210938,-39.3228149414062,1,3
2019p665661,174.061889648438,-39.0756225585938,15,5
2019p665661,175.050659179688,-39.9160766601562,8,3
2019p665661,175.171508789062,-40.0424194335938,1,4
2019p665661,176.885375976562,-39.5590209960938,1,3
2019p665661,174.039916992188,-39.1250610351562,1,3
2019p665661,176.105346679688,-38.6911010742188,5,5
2019p665661,175.006713867188,-40.9103393554688,1,3
2019p665661,175.885620117188,-38.9328002929688,13,8
2019p665661,174.050903320312,-39.0591430664062,8,4
2019p665661,176.292114257812,-38.1582641601562,1,3
2019p665661,175.863647460938,-38.5317993164062,1,5
2019p665658,176.083374023438,-38.7075805664062,3,5
2019p665658,173.919067382812,-39.2074584960938,1,3
2019p665658,175.621948242188,-40.3225708007812,1,3
2019p665658,175.599975585938,-40.3775024414062,1,4
2019p665658,176.731567382812,-39.4436645507812,1,3
2019p665658,174.050903320312,-39.0701293945312,20,4
2019p665658,175.259399414062,-40.2951049804688,1,3
2019p665658,175.391235351562,-40.3280639648438,1,3
2019p665658,173.237915039062,-41.3058471679688,1,8
2019p665658,174.699096679688,-38.5537719726562,1,3
2019p665658,175.918579101562,-38.6636352539062,3,5
2019p665658,176.544799804688,-40.0259399414062,1,3
2019p665658,174.391479492188,-39.3722534179688,1,3
2019p665658,176.083374023438,-38.6691284179688,7,5
2019p665658,174.248657226562,-38.9932250976562,1,4
2019p665658,174.325561523438,-39.3063354492188,1,4
2019p665658,175.556030273438,-40.2291870117188,2,3
2019p665658,176.896362304688,-39.4821166992188,1,3
2019p665658,176.797485351562,-39.6304321289062,1,4
2019p665658,174.292602539062,-39.3447875976562,3,4
2019p665658,174.325561523438,-39.0371704101562,2,4
2019p665658,174.226684570312,-38.9932250976562,2,3
2019p665658,174.061889648438,-39.1580200195312,1,3
2019p665658,175.402221679688,-40.2621459960938,1,3
2019p665658,175.226440429688,-40.4653930664062,1,3
2019p665658,175.380249023438,-40.1742553710938,1,3
2019p665658,176.094360351562,-38.6801147460938,13,5
2019p665658,175.764770507812,-40.2511596679688,1,3
2019p665658,175.874633789062,-38.5922241210938,1,5
2019p665658,174.776000976562,-41.3223266601562,2,3
2019p665658,174.984741210938,-38.8394165039062,1,4
2019p665658,176.237182617188,-38.1417846679688,1,3
2019p665658,176.775512695312,-39.7018432617188,1,3
2019p665658,175.006713867188,-39.8721313476562,1,3
2019p665658,174.039916992188,-39.0866088867188,11,4
2019p665658,175.391235351562,-40.0863647460938,2,3
2019p665658,176.874389648438,-39.5040893554688,4,3
2019p665658,176.259155273438,-38.6471557617188,2,4
2019p665658,175.885620117188,-38.6251831054688,1,6
2019p665658,175.632934570312,-40.0094604492188,1,4
2019p665658,174.765014648438,-41.3223266601562,1,3
2019p665658,176.292114257812,-38.6032104492188,1,5
2019p665658,175.578002929688,-38.8833618164062,2,6
2019p665658,175.643920898438,-40.3500366210938,2,3
2019p665658,176.797485351562,-39.4821166992188,2,4
2019p665658,176.423950195312,-39.4656372070312,1,4
2019p665658,175.621948242188,-40.3280639648438,4,5
2019p665658,175.369262695312,-40.0643920898438,3,4
2019p665658,175.028686523438,-39.9160766601562,1,3
2019p665658,176.764526367188,-39.5040893554688,2,4
2019p665658,176.896362304688,-39.5095825195312,2,3
2019p665658,175.621948242188,-40.3665161132812,2,4
2019p665658,174.083862304688,-39.0811157226562,20,5
2019p665658,175.808715820312,-39.6908569335938,1,3
2019p665658,176.281127929688,-38.5922241210938,2,5
2019p665658,174.391479492188,-38.9932250976562,5,5
2019p665658,174.303588867188,-39.4326782226562,3,4
2019p665658,174.028930664062,-39.0756225585938,9,4
2019p665658,175.380249023438,-40.2676391601562,1,3
2019p665658,175.775756835938,-38.4164428710938,2,4
2019p665658,175.413208007812,-39.4052124023438,9,4
2019p665658,174.017944335938,-39.0701293945312,3,4
2019p665658,174.951782226562,-41.2564086914062,1,3
2019p665658,175.885620117188,-38.6361694335938,1,3
2019p665658,176.863403320312,-39.6688842773438,1,4
2019p665658,175.028686523438,-41.1300659179688,1,3
2019p665658,175.083618164062,-39.8941040039062,8,4
2019p665658,176.193237304688,-38.5757446289062,1,4
2019p665658,176.006469726562,-38.7020874023438,8,5
2019p665658,174.061889648438,-39.0866088867188,16,4
2019p665658,175.402221679688,-39.1690063476562,1,4
2019p665658,175.226440429688,-38.7954711914062,1,4
2019p665658,176.369018554688,-38.8778686523438,2,4
2019p665658,175.808715820312,-38.4219360351562,6,5
2019p665658,175.753784179688,-39.6469116210938,1,5
2019p665658,175.072631835938,-39.9380493164062,2,3
2019p665658,174.083862304688,-39.1195678710938,1,5
2019p665658,175.951538085938,-38.8943481445312,1,3
2019p665658,175.171508789062,-38.6471557617188,1,4
2019p665658,175.380249023438,-38.9328002929688,5,4
2019p665658,175.028686523438,-38.4823608398438,2,3
2019p665658,175.072631835938,-39.8995971679688,1,4
2019p665658,176.028442382812,-38.7020874023438,32,6
2019p665658,175.665893554688,-40.3280639648438,2,3
2019p665658,176.006469726562,-38.6856079101562,1,3
2019p665658,176.896362304688,-39.4985961914062,2,3
2019p665658,175.764770507812,-38.5098266601562,2,5
2019p665658,174.226684570312,-38.9877319335938,1,3
2019p665658,175.028686523438,-40.8828735351562,1,3
2019p665658,176.819458007812,-39.6524047851562,1,4
2019p665658,175.742797851562,-38.9492797851562,3,5
2019p665658,176.698608398438,-39.5535278320312,3,3
2019p665658,176.863403320312,-39.6304321289062,1,4
2019p665658,175.017700195312,-39.9105834960938,2,3
2019p665658,176.852416992188,-39.5425415039062,1,3
2019p665658,175.028686523438,-40.8663940429688,3,5
2019p665658,175.226440429688,-40.6246948242188,1,3
2019p665658,176.841430664062,-39.5315551757812,3,4
2019p665658,175.962524414062,-39.8171997070312,1,4
2019p665658,175.303344726562,-38.8833618164062,5,5
2019p665658,175.621948242188,-40.2786254882812,1,3
2019p665658,175.896606445312,-38.9163208007812,1,6
2019p665658,174.083862304688,-39.1030883789062,2,4
2019p665658,175.347290039062,-40.3994750976562,1,3
2019p665658,174.138793945312,-39.0316772460938,7,4
2019p665658,174.061889648438,-39.0921020507812,8,4
2019p665658,175.775756835938,-38.8943481445312,4,5
2019p665658,175.226440429688,-40.4598999023438,5,4
2019p665658,176.050415039062,-38.5757446289062,1,4
2019p665658,174.204711914062,-39.1085815429688,2,5
2019p665658,175.610961914062,-39.4711303710938,2,3
2019p665658,174.501342773438,-39.0097045898438,2,3
2019p665658,175.599975585938,-40.3720092773438,6,4
2019p665658,176.907348632812,-39.5150756835938,2,3
2019p665658,176.138305664062,-37.6693725585938,1,3
2019p665658,174.149780273438,-39.1470336914062,1,3
2019p665658,175.248413085938,-38.8888549804688,11,7
2019p665658,175.314331054688,-38.9218139648438,1,4
2019p665658,175.578002929688,-40.2346801757812,1,3
2019p665658,175.281372070312,-37.8067016601562,2,3
2019p665658,174.984741210938,-40.9103393554688,2,3
2019p665658,173.875122070312,-39.1964721679688,2,3
2019p665658,174.325561523438,-39.1854858398438,1,3
2019p665658,174.094848632812,-39.0481567382812,10,5
2019p665658,176.852416992188,-39.5260620117188,9,4
2019p665658,175.391235351562,-38.6196899414062,1,4
2019p665658,175.709838867188,-38.1692504882812,1,3
2019p665658,175.885620117188,-38.9382934570312,4,5
2019p665658,175.676879882812,-39.4711303710938,9,4
2019p665658,175.545043945312,-40.3829956054688,1,3
2019p665658,174.962768554688,-38.6032104492188,1,6
2019p665658,176.094360351562,-38.7185668945312,47,6
2019p665658,174.347534179688,-39.0151977539062,2,3
2019p665658,175.347290039062,-38.8668823242188,3,5
2019p665658,173.952026367188,-39.2019653320312,1,3
2019p665658,175.665893554688,-39.4766235351562,8,6
2019p665658,175.567016601562,-40.2182006835938,10,4
2019p665658,175.413208007812,-40.2182006835938,2,4
2019p665658,176.929321289062,-39.3118286132812,1,4
2019p665658,176.072387695312,-38.7954711914062,2,5
2019p665658,176.918334960938,-39.5040893554688,1,3
2019p665658,172.644653320312,-43.5580444335938,1,3
2019p665658,175.468139648438,-37.8781127929688,1,8
2019p665658,175.621948242188,-40.3390502929688,1,5
2019p665658,175.775756835938,-38.6087036132812,1,3
2019p665658,175.028686523438,-39.9490356445312,1,3
2019p665658,175.973510742188,-38.6196899414062,2,4
2019p665658,174.116821289062,-39.1195678710938,1,3
2019p665658,175.391235351562,-39.1744995117188,1,3
2019p665658,175.676879882812,-40.3884887695312,1,4
2019p665658,176.028442382812,-38.6416625976562,3,5
2019p665658,175.556030273438,-38.5153198242188,1,3
2019p665658,175.841674804688,-38.6087036132812,1,3
2019p665658,175.698852539062,-40.2676391601562,1,4
2019p665658,174.259643554688,-38.9932250976562,1,3
2019p665658,175.808715820312,-38.9932250976562,27,7
2019p665658,175.017700195312,-39.9490356445312,3,3
2019p665658,174.061889648438,-39.1140747070312,2,4
2019p665658,175.885620117188,-38.9328002929688,13,8
2019p665658,174.050903320312,-39.0591430664062,8,4
2019p665658,176.292114257812,-38.1582641601562,1,3
2019p665658,175.632934570312,-40.9378051757812,1,3
2019p665658,175.336303710938,-38.2681274414062,1,4
2019p665658,175.863647460938,-38.5317993164062,1,5
2019p665658,176.072387695312,-38.6911010742188,13,6
2019p665658,175.578002929688,-39.9380493164062,3,4
2019p665658,176.138305664062,-38.7240600585938,2,5
2019p665658,173.963012695312,-39.1195678710938,1,3
2019p665658,175.698852539062,-40.3500366210938,1,4
2019p665658,175.731811523438,-40.1248168945312,1,3
2019p665658,174.776000976562,-41.2673950195312,2,3
2019p665658,175.369262695312,-38.9822387695312,1,4
2019p665658,174.138793945312,-39.0371704101562,3,3
2019p665658,175.578002929688,-40.2236938476562,7,4
2019p665658,176.083374023438,-38.6911010742188,52,5
2019p665658,174.270629882812,-39.5919799804688,3,3
2019p665658,175.556030273438,-40.2182006835938,2,3
2019p665658,175.369262695312,-40.0698852539062,2,4
2019p665658,175.764770507812,-40.2841186523438,1,3
2019p665658,175.632934570312,-40.3610229492188,2,3
2019p665658,174.072875976562,-39.0756225585938,18,4
2019p665658,174.281616210938,-39.3392944335938,1,3
2019p665658,175.578002929688,-40.3665161132812,1,5
2019p665658,175.841674804688,-39.9874877929688,1,3
2019p665658,174.776000976562,-41.2783813476562,5,4
2019p665658,175.402221679688,-39.1635131835938,1,3
2019p665658,176.226196289062,-38.1417846679688,1,4
2019p665658,175.819702148438,-38.5482788085938,2,5
2019p665658,175.907592773438,-38.5317993164062,1,4
2019p665658,173.963012695312,-39.1140747070312,3,4
2019p665658,175.742797851562,-39.0811157226562,1,4
2019p665658,174.028930664062,-39.0811157226562,7,4
2019p665658,174.259643554688,-39.0042114257812,1,4
2019p665658,175.643920898438,-40.3775024414062,1,3
2019p665658,174.061889648438,-39.0811157226562,20,4
2019p665658,175.808715820312,-38.9712524414062,1,6
2019p665658,176.072387695312,-38.6636352539062,2,3
2019p665658,175.896606445312,-39.7842407226562,1,4
2019p665658,175.588989257812,-40.3665161132812,5,3
2019p665658,175.632934570312,-40.0424194335938,1,5
2019p665658,175.050659179688,-39.9105834960938,7,4
2019p665658,176.072387695312,-38.7570190429688,1,3
2019p665658,175.050659179688,-39.7732543945312,2,4
2019p665658,175.632934570312,-40.3500366210938,1,4
2019p665658,174.226684570312,-39.0701293945312,1,5
2019p665658,174.303588867188,-39.3283081054688,1,3
2019p665658,174.776000976562,-41.3003540039062,2,4
2019p665658,174.127807617188,-39.0426635742188,2,3
2019p665658,176.830444335938,-39.6359252929688,1,3
2019p665658,174.391479492188,-38.9987182617188,5,5
2019p665658,176.852416992188,-39.5205688476562,7,4
2019p665658,175.588989257812,-40.2127075195312,4,3
2019p665658,175.292358398438,-37.7957153320312,1,3
2019p665658,175.259399414062,-37.7243041992188,1,3
2019p665658,174.545288085938,-38.9218139648438,1,3
2019p665658,175.182495117188,-38.7460327148438,2,4
2019p665658,174.940795898438,-41.1959838867188,1,4
2019p665658,175.215454101562,-38.4988403320312,1,5
2019p665658,176.061401367188,-38.8284301757812,1,5
2019p665658,175.786743164062,-39.6743774414062,4,3
2019p665658,174.160766601562,-39.0261840820312,3,3
2019p665658,175.314331054688,-38.8888549804688,1,3
2019p665658,176.072387695312,-38.6801147460938,4,4
2019p665658,174.105834960938,-39.0591430664062,8,4
2019p665658,175.676879882812,-40.3775024414062,1,3
2019p665658,174.940795898438,-41.1740112304688,1,3
2019p665658,175.259399414062,-38.8833618164062,8,5
2019p665658,174.017944335938,-39.1195678710938,1,3
2019p665658,175.182495117188,-38.3230590820312,1,3
2019p665658,176.874389648438,-39.5095825195312,8,5
2019p665658,175.435180664062,-40.2731323242188,1,3
2019p665658,174.270629882812,-39.0206909179688,1,3
2019p665658,174.336547851562,-35.9060668945312,3,7
2019p665658,175.259399414062,-37.7737426757812,1,3
2019p665658,175.380249023438,-39.0151977539062,1,4
2019p665658,174.072875976562,-39.0701293945312,24,4
2019p665658,174.127807617188,-39.0481567382812,1,4
2019p665658,176.138305664062,-38.7295532226562,1,5
2019p665658,175.369262695312,-39.0042114257812,2,4
2019p665658,174.281616210938,-39.3502807617188,4,3
2019p665658,176.830444335938,-39.6469116210938,1,5
2019p665658,176.039428710938,-38.5702514648438,2,4
2019p665658,174.984741210938,-38.8449096679688,1,3
2019p665658,176.841430664062,-39.6304321289062,3,4
2019p665658,175.742797851562,-40.2731323242188,1,3
2019p665658,174.017944335938,-39.0866088867188,1,4
2019p665658,174.457397460938,-38.9437866210938,1,3
2019p665658,176.039428710938,-38.6965942382812,2,4
2019p665658,175.720825195312,-38.7020874023438,2,5
2019p665658,175.984497070312,-38.6581420898438,4,5
2019p665658,175.512084960938,-40.3610229492188,1,4
2019p665658,175.116577148438,-40.7730102539062,1,3
2019p665658,175.797729492188,-38.9877319335938,35,6
2019p665658,176.050415039062,-38.6911010742188,1,3
2019p665658,175.446166992188,-38.2296752929688,1,3
2019p665658,174.017944335938,-39.1580200195312,1,3
2019p665658,174.413452148438,-39.2568969726562,1,3
2019p665658,175.292358398438,-39.9160766601562,1,3
2019p665658,176.061401367188,-38.6856079101562,3,4
2019p665658,175.215454101562,-38.3560180664062,1,4
2019p665658,174.281616210938,-39.3338012695312,9,5
2019p665658,175.588989257812,-40.2182006835938,1,3
2019p665658,176.050415039062,-38.6801147460938,27,5
2019p665658,175.413208007812,-39.4107055664062,5,4
2019p665658,174.984741210938,-40.9378051757812,1,3
2019p665658,175.380249023438,-40.1797485351562,1,3
2019p665658,174.061889648438,-39.0646362304688,14,4
2019p665658,175.775756835938,-40.0588989257812,3,3
2019p665658,175.523071289062,-40.3005981445312,1,3
2019p665658,175.929565429688,-38.6581420898438,10,5
2019p665658,175.797729492188,-39.0042114257812,1,5
2019p665658,174.841918945312,-41.1080932617188,1,3
2019p665658,176.896362304688,-39.4766235351562,1,3
2019p665658,176.874389648438,-39.5205688476562,4,3
2019p665658,175.918579101562,-38.6526489257812,8,5
2019p665658,174.270629882812,-39.3228149414062,2,4
2019p665658,174.347534179688,-39.2129516601562,1,4
2019p665658,174.072875976562,-39.0591430664062,29,5
2019p665658,175.819702148438,-39.6743774414062,2,4
2019p665658,174.292602539062,-39.3338012695312,4,3
2019p665658,175.764770507812,-38.8943481445312,11,6
2019p665658,174.358520507812,-39.3392944335938,1,3
2019p665658,174.929809570312,-39.8831176757812,2,3
2019p665658,175.424194335938,-40.4214477539062,1,4
2019p665658,172.556762695312,-43.5800170898438,1,3
2019p665658,175.610961914062,-40.3225708007812,3,4
2019p665658,175.402221679688,-39.4216918945312,3,4
2019p665658,175.380249023438,-38.0923461914062,1,3
2019p665658,175.567016601562,-40.2236938476562,3,4
2019p665658,176.885375976562,-39.4985961914062,1,3
2019p665658,175.808715820312,-38.9877319335938,20,6
2019p665658,175.654907226562,-40.3280639648438,1,3
2019p665658,175.336303710938,-38.9163208007812,3,4
2019p665658,175.303344726562,-37.9275512695312,1,8
2019p665658,174.830932617188,-41.2179565429688,1,3
2019p665658,176.863403320312,-39.3942260742188,2,3
2019p665658,176.874389648438,-39.6743774414062,1,3
2019p665658,174.083862304688,-39.0591430664062,24,5
2019p665658,174.248657226562,-39.0042114257812,2,4
2019p665658,176.863403320312,-39.4216918945312,2,4
2019p665658,175.874633789062,-38.5537719726562,2,4
2019p665658,175.501098632812,-39.5205688476562,3,5
2019p665658,174.193725585938,-39.1580200195312,2,3
2019p665658,176.116333007812,-38.6141967773438,1,4
2019p665658,175.061645507812,-39.9380493164062,3,3
2019p665658,175.083618164062,-39.8886108398438,1,4
2019p665658,175.643920898438,-40.3445434570312,1,3
2019p665658,175.797729492188,-38.9822387695312,5,6
2019p665658,174.303588867188,-39.1580200195312,1,4
2019p665658,175.050659179688,-41.1245727539062,1,3
2019p665658,175.929565429688,-38.6471557617188,9,5
2019p665658,174.226684570312,-39.0097045898438,1,3
2019p665658,174.413452148438,-39.0316772460938,1,4
2019p665658,175.643920898438,-40.3225708007812,1,3
2019p665658,175.380249023438,-39.4271850585938,1,3
2019p665658,175.808715820312,-39.8007202148438,1,3
2019p665658,174.160766601562,-39.0756225585938,1,3
2019p665658,176.786499023438,-39.6194458007812,2,4
2019p665658,175.588989257812,-40.3500366210938,1,3
2019p665658,175.742797851562,-40.3225708007812,1,3
2019p665658,174.193725585938,-39.1525268554688,1,3
2019p665658,175.885620117188,-38.6087036132812,1,3
2019p665658,173.973999023438,-39.1360473632812,1,4
2019p665658,174.314575195312,-39.5535278320312,1,3
2019p665658,175.050659179688,-39.8941040039062,2,3
